date,CAPE,div_growth,div_yield,earn_yield,PBV,PE,price_sales_ratio,10usy_bond_yield,cons_sent,cons_sent_percent_change,CPIAUCSL_PCH,fed_effective_rate,fed_effect_rate_pch,gdp,gdp_percent_change,pmi_index,unemploy_rate
2006-11-17,26.93,12.23,1.79,5.8,2.72,17.31,1.43,4.61,92.1,-1.6,0.05,5.25,0.0,14039.56,1.22,50.3,4.5
2006-11-18,26.93,12.23,1.79,5.8,2.72,17.32,1.43,4.61,92.1,-1.6,0.05,5.25,0.0,14039.56,1.22,50.3,4.5
2006-11-19,26.93,12.23,1.79,5.8,2.72,17.32,1.43,4.61,92.1,-1.6,0.05,5.25,0.0,14039.56,1.22,50.3,4.5
2006-11-20,26.93,12.23,1.79,5.8,2.72,17.33,1.43,4.6,92.1,-1.6,0.05,5.25,0.0,14039.56,1.22,50.3,4.5
2006-11-21,26.93,12.23,1.79,5.8,2.72,17.33,1.43,4.58,92.1,-1.6,0.05,5.25,0.0,14039.56,1.22,50.3,4.5
2006-11-22,26.93,12.23,1.79,5.8,2.72,17.34,1.43,4.57,92.1,-1.6,0.05,5.25,0.0,14039.56,1.22,50.3,4.5
2006-11-23,26.93,12.23,1.79,5.8,2.72,17.34,1.43,4.57,92.1,-1.6,0.05,5.25,0.0,14039.56,1.22,50.3,4.5
2006-11-24,26.93,12.23,1.79,5.8,2.72,17.35,1.43,4.55,92.1,-1.6,0.05,5.25,0.0,14039.56,1.22,50.3,4.5
2006-11-25,26.93,12.23,1.79,5.8,2.72,17.35,1.43,4.55,92.1,-1.6,0.05,5.25,0.0,14039.56,1.22,50.3,4.5
2006-11-26,26.93,12.23,1.79,5.8,2.72,17.36,1.43,4.55,92.1,-1.6,0.05,5.25,0.0,14039.56,1.22,50.3,4.5
2006-11-27,26.93,12.23,1.79,5.8,2.72,17.36,1.43,4.54,92.1,-1.6,0.05,5.25,0.0,14039.56,1.22,50.3,4.5
2006-11-28,26.93,12.23,1.79,5.8,2.72,17.37,1.43,4.51,92.1,-1.6,0.05,5.25,0.0,14039.56,1.22,50.3,4.5
2006-11-29,26.93,12.23,1.79,5.8,2.72,17.37,1.43,4.52,92.1,-1.6,0.05,5.25,0.0,14039.56,1.22,50.3,4.5
2006-11-30,26.93,12.23,1.77,5.8,2.72,17.38,1.43,4.46,92.1,-1.6,0.05,5.25,0.0,14039.56,1.22,50.3,4.5
2006-12-01,27.28,12.23,1.77,5.75,2.72,17.38,1.43,4.42,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-02,27.28,12.23,1.77,5.75,2.72,17.38,1.43,4.42,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-03,27.28,12.23,1.77,5.75,2.72,17.38,1.43,4.42,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-04,27.28,12.23,1.77,5.75,2.72,17.38,1.43,4.43,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-05,27.28,12.23,1.77,5.75,2.72,17.38,1.43,4.44,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-06,27.28,12.23,1.77,5.75,2.72,17.38,1.43,4.48,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-07,27.28,12.23,1.77,5.75,2.72,17.38,1.43,4.48,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-08,27.28,12.23,1.77,5.75,2.72,17.38,1.43,4.55,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-09,27.28,12.23,1.77,5.75,2.72,17.37,1.43,4.55,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-10,27.28,12.23,1.77,5.75,2.72,17.37,1.43,4.55,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-11,27.28,12.23,1.77,5.75,2.72,17.37,1.43,4.52,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-12,27.28,12.23,1.77,5.75,2.72,17.37,1.43,4.49,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-13,27.28,12.23,1.77,5.75,2.72,17.37,1.43,4.58,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-14,27.28,12.23,1.77,5.75,2.72,17.37,1.43,4.6,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-15,27.28,12.23,1.77,5.75,2.72,17.37,1.43,4.6,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-16,27.28,12.23,1.77,5.75,2.72,17.37,1.43,4.6,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-17,27.28,12.23,1.77,5.75,2.72,17.37,1.43,4.6,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-18,27.28,12.23,1.77,5.75,2.72,17.37,1.43,4.59,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-19,27.28,12.23,1.77,5.75,2.72,17.37,1.43,4.6,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-20,27.28,12.23,1.77,5.75,2.72,17.37,1.43,4.6,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-21,27.28,12.23,1.77,5.75,2.72,17.37,1.43,4.55,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-22,27.28,12.23,1.77,5.75,2.72,17.37,1.43,4.62,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-23,27.28,12.23,1.77,5.75,2.72,17.37,1.43,4.62,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-24,27.28,12.23,1.77,5.75,2.72,17.37,1.43,4.62,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-25,27.28,12.23,1.77,5.75,2.72,17.36,1.43,4.62,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-26,27.28,12.23,1.77,5.75,2.72,17.36,1.43,4.6,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-27,27.28,12.23,1.77,5.75,2.72,17.36,1.43,4.65,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-28,27.28,12.23,1.77,5.75,2.72,17.36,1.43,4.69,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-29,27.28,12.23,1.77,5.75,2.72,17.36,1.43,4.71,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-30,27.28,12.23,1.77,5.75,2.72,17.36,1.43,4.71,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2006-12-31,27.28,12.01,1.76,5.75,2.81,17.36,1.49,4.71,91.7,-0.43,0.54,5.24,-0.01,14039.56,1.22,51.4,4.4
2007-01-01,27.21,12.01,1.76,5.76,2.81,17.36,1.49,4.71,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-02,27.21,12.01,1.76,5.76,2.81,17.36,1.49,4.71,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-03,27.21,12.01,1.76,5.76,2.81,17.37,1.49,4.66,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-04,27.21,12.01,1.76,5.76,2.81,17.37,1.49,4.62,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-05,27.21,12.01,1.76,5.76,2.81,17.38,1.49,4.65,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-06,27.21,12.01,1.76,5.76,2.81,17.38,1.49,4.65,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-07,27.21,12.01,1.76,5.76,2.81,17.39,1.49,4.65,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-08,27.21,12.01,1.76,5.76,2.81,17.39,1.49,4.66,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-09,27.21,12.01,1.76,5.76,2.81,17.39,1.49,4.66,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-10,27.21,12.01,1.76,5.76,2.81,17.4,1.49,4.68,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-11,27.21,12.01,1.76,5.76,2.81,17.4,1.49,4.74,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-12,27.21,12.01,1.76,5.76,2.81,17.41,1.49,4.77,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-13,27.21,12.01,1.76,5.76,2.81,17.41,1.49,4.77,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-14,27.21,12.01,1.76,5.76,2.81,17.41,1.49,4.77,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-15,27.21,12.01,1.76,5.76,2.81,17.42,1.49,4.77,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-16,27.21,12.01,1.76,5.76,2.81,17.42,1.49,4.75,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-17,27.21,12.01,1.76,5.76,2.81,17.43,1.49,4.79,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-18,27.21,12.01,1.76,5.76,2.81,17.43,1.49,4.75,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-19,27.21,12.01,1.76,5.76,2.81,17.44,1.49,4.77,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-20,27.21,12.01,1.76,5.76,2.81,17.44,1.49,4.77,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-21,27.21,12.01,1.76,5.76,2.81,17.44,1.49,4.77,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-22,27.21,12.01,1.76,5.76,2.81,17.45,1.49,4.76,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-23,27.21,12.01,1.76,5.76,2.81,17.45,1.49,4.8,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-24,27.21,12.01,1.76,5.76,2.81,17.46,1.49,4.81,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-25,27.21,12.01,1.76,5.76,2.81,17.46,1.49,4.87,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-26,27.21,12.01,1.76,5.76,2.81,17.46,1.49,4.88,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-27,27.21,12.01,1.76,5.76,2.81,17.47,1.49,4.88,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-28,27.21,12.01,1.76,5.76,2.81,17.47,1.49,4.88,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-29,27.21,12.01,1.76,5.76,2.81,17.48,1.49,4.89,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-30,27.21,12.01,1.76,5.76,2.81,17.48,1.49,4.88,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-01-31,27.21,12.01,1.76,5.76,2.81,17.49,1.49,4.83,96.9,5.67,0.17,5.25,0.01,14215.65,1.25,49.5,4.6
2007-02-01,27.32,12.01,1.76,5.72,2.81,17.49,1.49,4.84,91.3,-5.78,0.39,5.26,0.01,14215.65,1.25,51.9,4.5
2007-02-02,27.32,12.01,1.76,5.72,2.81,17.47,1.49,4.83,91.3,-5.78,0.39,5.26,0.01,14215.65,1.25,51.9,4.5
2007-02-03,27.32,12.01,1.76,5.72,2.81,17.45,1.49,4.83,91.3,-5.78,0.39,5.26,0.01,14215.65,1.25,51.9,4.5
2007-02-04,27.32,12.01,1.76,5.72,2.81,17.43,1.49,4.83,91.3,-5.78,0.39,5.26,0.01,14215.65,1.25,51.9,4.5
2007-02-05,27.32,12.01,1.76,5.72,2.81,17.41,1.49,4.81,91.3,-5.78,0.39,5.26,0.01,14215.65,1.25,51.9,4.5
2007-02-06,27.32,12.01,1.76,5.72,2.81,17.39,1.49,4.76,91.3,-5.78,0.39,5.26,0.01,14215.65,1.25,51.9,4.5
2007-02-07,27.32,12.01,1.76,5.72,2.81,17.37,1.49,4.74,91.3,-5.78,0.39,5.26,0.01,14215.65,1.25,51.9,4.5
2007-02-08,27.32,12.01,1.76,5.72,2.81,17.35,1.49,4.73,91.3,-5.78,0.39,5.26,0.01,14215.65,1.25,51.9,4.5
2007-02-09,27.32,12.01,1.76,5.72,2.81,17.33,1.49,4.78,91.3,-5.78,0.39,5.26,0.01,14215.65,1.25,51.9,4.5
2007-02-10,27.32,12.01,1.76,5.72,2.81,17.31,1.49,4.78,91.3,-5.78,0.39,5.26,0.01,14215.65,1.25,51.9,4.5
2007-02-11,27.32,12.01,1.76,5.72,2.81,17.29,1.49,4.78,91.3,-5.78,0.39,5.26,0.01,14215.65,1.25,51.9,4.5
2007-02-12,27.32,12.01,1.76,5.72,2.81,17.27,1.49,4.8,91.3,-5.78,0.39,5.26,0.01,14215.65,1.25,51.9,4.5
2007-02-13,27.32,12.01,1.76,5.72,2.81,17.25,1.49,4.81,91.3,-5.78,0.39,5.26,0.01,14215.65,1.25,51.9,4.5
2007-02-14,27.32,12.01,1.76,5.72,2.81,17.23,1.49,4.73,91.3,-5.78,0.39,5.26,0.01,14215.65,1.25,51.9,4.5
2007-02-15,27.32,12.01,1.76,5.72,2.81,17.2,1.49,4.71,91.3,-5.78,0.39,5.26,0.01,14215.65,1.25,51.9,4.5
2007-02-16,27.32,12.01,1.76,5.72,2.81,17.18,1.49,4.69,91.3,-5.78,0.39,5.26,0.01,14215.65,1.25,51.9,4.5
2007-02-17,27.32,12.01,1.76,5.72,2.81,17.16,1.49,4.69,91.3,-5.78,0.39,5.26,0.01,14215.65,1.25,51.9,4.5
2007-02-18,27.32,12.01,1.76,5.72,2.81,17.14,1.49,4.69,91.3,-5.78,0.39,5.26,0.01,14215.65,1.25,51.9,4.5
2007-02-19,27.32,12.01,1.76,5.72,2.81,17.12,1.49,4.69,91.3,-5.78,0.39,5.26,0.01,14215.65,1.25,51.9,4.5
2007-02-20,27.32,12.01,1.76,5.72,2.81,17.1,1.49,4.68,91.3,-5.78,0.39,5.26,0.01,14215.65,1.25,51.9,4.5
2007-02-21,27.32,12.01,1.76,5.72,2.81,17.08,1.49,4.69,91.3,-5.78,0.39,5.26,0.01,14215.65,1.25,51.9,4.5
2007-02-22,27.32,12.01,1.76,5.72,2.81,17.06,1.49,4.73,91.3,-5.78,0.39,5.26,0.01,14215.65,1.25,51.9,4.5
2007-02-23,27.32,12.01,1.76,5.72,2.81,17.04,1.49,4.68,91.3,-5.78,0.39,5.26,0.01,14215.65,1.25,51.9,4.5
2007-02-24,27.32,12.01,1.76,5.72,2.81,17.02,1.49,4.68,91.3,-5.78,0.39,5.26,0.01,14215.65,1.25,51.9,4.5
2007-02-25,27.32,12.01,1.76,5.72,2.81,17.0,1.49,4.68,91.3,-5.78,0.39,5.26,0.01,14215.65,1.25,51.9,4.5
2007-02-26,27.32,12.01,1.76,5.72,2.81,16.98,1.49,4.63,91.3,-5.78,0.39,5.26,0.01,14215.65,1.25,51.9,4.5
2007-02-27,27.32,12.01,1.76,5.72,2.81,16.96,1.49,4.51,91.3,-5.78,0.39,5.26,0.01,14215.65,1.25,51.9,4.5
2007-02-28,27.32,12.01,1.75,5.72,2.81,16.94,1.49,4.55,91.3,-5.78,0.39,5.26,0.01,14215.65,1.25,51.9,4.5
2007-03-01,26.23,12.01,1.75,5.91,2.81,16.92,1.49,4.56,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-02,26.23,12.01,1.75,5.91,2.81,16.94,1.49,4.51,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-03,26.23,12.01,1.75,5.91,2.81,16.96,1.49,4.51,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-04,26.23,12.01,1.75,5.91,2.81,16.97,1.49,4.51,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-05,26.23,12.01,1.75,5.91,2.81,16.99,1.49,4.52,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-06,26.23,12.01,1.75,5.91,2.81,17.01,1.49,4.53,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-07,26.23,12.01,1.75,5.91,2.81,17.03,1.49,4.5,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-08,26.23,12.01,1.75,5.91,2.81,17.05,1.49,4.51,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-09,26.23,12.01,1.75,5.91,2.81,17.06,1.49,4.59,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-10,26.23,12.01,1.75,5.91,2.81,17.08,1.49,4.59,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-11,26.23,12.01,1.75,5.91,2.81,17.1,1.49,4.59,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-12,26.23,12.01,1.75,5.91,2.81,17.12,1.49,4.55,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-13,26.23,12.01,1.75,5.91,2.81,17.14,1.49,4.5,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-14,26.23,12.01,1.75,5.91,2.81,17.15,1.49,4.52,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-15,26.23,12.01,1.75,5.91,2.81,17.17,1.49,4.54,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-16,26.23,12.01,1.75,5.91,2.81,17.19,1.49,4.54,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-17,26.23,12.01,1.75,5.91,2.81,17.21,1.49,4.54,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-18,26.23,12.01,1.75,5.91,2.81,17.23,1.49,4.54,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-19,26.23,12.01,1.75,5.91,2.81,17.25,1.49,4.57,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-20,26.23,12.01,1.75,5.91,2.81,17.26,1.49,4.55,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-21,26.23,12.01,1.75,5.91,2.81,17.28,1.49,4.52,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-22,26.23,12.01,1.75,5.91,2.81,17.3,1.49,4.59,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-23,26.23,12.01,1.75,5.91,2.81,17.32,1.49,4.61,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-24,26.23,12.01,1.75,5.91,2.81,17.34,1.49,4.61,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-25,26.23,12.01,1.75,5.91,2.81,17.35,1.49,4.61,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-26,26.23,12.01,1.75,5.91,2.81,17.37,1.49,4.59,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-27,26.23,12.01,1.75,5.91,2.81,17.39,1.49,4.61,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-28,26.23,12.01,1.75,5.91,2.81,17.41,1.49,4.62,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-29,26.23,12.01,1.75,5.91,2.81,17.43,1.49,4.63,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-30,26.23,12.01,1.75,5.91,2.81,17.44,1.49,4.65,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-03-31,26.23,11.89,1.81,5.91,2.79,17.46,1.47,4.65,88.4,-3.18,0.52,5.26,0.0,14215.65,1.25,50.7,4.4
2007-04-01,26.98,11.89,1.81,5.72,2.79,17.48,1.47,4.65,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-02,26.98,11.89,1.81,5.72,2.79,17.49,1.47,4.64,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-03,26.98,11.89,1.81,5.72,2.79,17.51,1.47,4.66,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-04,26.98,11.89,1.81,5.72,2.79,17.52,1.47,4.65,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-05,26.98,11.89,1.81,5.72,2.79,17.54,1.47,4.67,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-06,26.98,11.89,1.81,5.72,2.79,17.55,1.47,4.67,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-07,26.98,11.89,1.81,5.72,2.79,17.57,1.47,4.67,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-08,26.98,11.89,1.81,5.72,2.79,17.58,1.47,4.67,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-09,26.98,11.89,1.81,5.72,2.79,17.6,1.47,4.74,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-10,26.98,11.89,1.81,5.72,2.79,17.61,1.47,4.72,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-11,26.98,11.89,1.81,5.72,2.79,17.63,1.47,4.74,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-12,26.98,11.89,1.81,5.72,2.79,17.64,1.47,4.74,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-13,26.98,11.89,1.81,5.72,2.79,17.66,1.47,4.76,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-14,26.98,11.89,1.81,5.72,2.79,17.67,1.47,4.76,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-15,26.98,11.89,1.81,5.72,2.79,17.69,1.47,4.76,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-16,26.98,11.89,1.81,5.72,2.79,17.7,1.47,4.74,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-17,26.98,11.89,1.81,5.72,2.79,17.71,1.47,4.69,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-18,26.98,11.89,1.81,5.72,2.79,17.73,1.47,4.65,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-19,26.98,11.89,1.81,5.72,2.79,17.74,1.47,4.67,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-20,26.98,11.89,1.81,5.72,2.79,17.76,1.47,4.67,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-21,26.98,11.89,1.81,5.72,2.79,17.77,1.47,4.67,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-22,26.98,11.89,1.81,5.72,2.79,17.79,1.47,4.67,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-23,26.98,11.89,1.81,5.72,2.79,17.8,1.47,4.65,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-24,26.98,11.89,1.81,5.72,2.79,17.82,1.47,4.62,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-25,26.98,11.89,1.81,5.72,2.79,17.83,1.47,4.65,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-26,26.98,11.89,1.81,5.72,2.79,17.85,1.47,4.68,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-27,26.98,11.89,1.81,5.72,2.79,17.86,1.47,4.7,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-28,26.98,11.89,1.81,5.72,2.79,17.88,1.47,4.7,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-29,26.98,11.89,1.81,5.72,2.79,17.89,1.47,4.7,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-04-30,26.98,11.89,1.76,5.72,2.79,17.91,1.47,4.63,87.1,-1.47,0.3,5.25,-0.01,14402.08,1.31,52.6,4.5
2007-05-01,27.55,11.89,1.76,5.58,2.79,17.92,1.47,4.64,88.3,1.38,0.41,5.25,0.0,14402.08,1.31,52.5,4.4
2007-05-02,27.55,11.89,1.76,5.58,2.79,17.92,1.47,4.65,88.3,1.38,0.41,5.25,0.0,14402.08,1.31,52.5,4.4
2007-05-03,27.55,11.89,1.76,5.58,2.79,17.91,1.47,4.67,88.3,1.38,0.41,5.25,0.0,14402.08,1.31,52.5,4.4
2007-05-04,27.55,11.89,1.76,5.58,2.79,17.91,1.47,4.64,88.3,1.38,0.41,5.25,0.0,14402.08,1.31,52.5,4.4
2007-05-05,27.55,11.89,1.76,5.58,2.79,17.91,1.47,4.64,88.3,1.38,0.41,5.25,0.0,14402.08,1.31,52.5,4.4
2007-05-06,27.55,11.89,1.76,5.58,2.79,17.91,1.47,4.64,88.3,1.38,0.41,5.25,0.0,14402.08,1.31,52.5,4.4
2007-05-07,27.55,11.89,1.76,5.58,2.79,17.9,1.47,4.64,88.3,1.38,0.41,5.25,0.0,14402.08,1.31,52.5,4.4
2007-05-08,27.55,11.89,1.76,5.58,2.79,17.9,1.47,4.63,88.3,1.38,0.41,5.25,0.0,14402.08,1.31,52.5,4.4
2007-05-09,27.55,11.89,1.76,5.58,2.79,17.9,1.47,4.67,88.3,1.38,0.41,5.25,0.0,14402.08,1.31,52.5,4.4
2007-05-10,27.55,11.89,1.76,5.58,2.79,17.89,1.47,4.65,88.3,1.38,0.41,5.25,0.0,14402.08,1.31,52.5,4.4
2007-05-11,27.55,11.89,1.76,5.58,2.79,17.89,1.47,4.67,88.3,1.38,0.41,5.25,0.0,14402.08,1.31,52.5,4.4
2007-05-12,27.55,11.89,1.76,5.58,2.79,17.89,1.47,4.67,88.3,1.38,0.41,5.25,0.0,14402.08,1.31,52.5,4.4
2007-05-13,27.55,11.89,1.76,5.58,2.79,17.89,1.47,4.67,88.3,1.38,0.41,5.25,0.0,14402.08,1.31,52.5,4.4
2007-05-14,27.55,11.89,1.76,5.58,2.79,17.88,1.47,4.69,88.3,1.38,0.41,5.25,0.0,14402.08,1.31,52.5,4.4
